Brand,Model Name,Year,Price (USD),Mileage (km),Condition,City,Color,Battery (kWh),Range (km),Power (kW),0-100 km/h (s),Charging Type,Seller Type,Date Listed,Month,Sales Volume,Source,Data Type
Avatr,Avatr 12,2025,60800,0,New,Phnom Penh,Silver,94.5,650,230,3.9,GB-T/CCS2,Dealer,14-07-2025,7,65,libertycarz.com,Historical
Xiaomi,Xiaomi SU7,2024,78500,12195,New,Phnom Penh,White,73.6/94.3,495-830,220,5.3,GB-T/CCS2,Authorized Dealer,20-03-2024,3,85,carmatekh.com,Historical
Xiaomi,Xiaomi SU7,2024,76200,11964,New,Phnom Penh,Black,73.6/94.3,495-830,220,5.3,GB-T/CCS2,Private,03-06-2024,6,225,dgmotorscar.com,Historical
Xiaomi,Xiaomi SU7,2024,74800,9774,New,Siem Reap,White,73.6/94.3,495-830,220,5.3,GB-T/CCS2,Dealer,13-09-2024,9,365,libertycarz.com,Historical
Xiaomi,Xiaomi SU7,2024,73900,5226,Like New,Phnom Penh,Silver,73.6/94.3,495-830,220,5.3,GB-T/CCS2,Dealer,03-12-2024,12,398,bydkh.com,Historical
Xiaomi,Xiaomi SU7,2025,75000,5110,New,Phnom Penh,Silver,73.6/94.3,495-830,220,5.3,GB-T/CCS2,Authorized Dealer,03-01-2025,1,59,carmatekh.com,Historical
Xiaomi,Xiaomi SU7,2025,74500,928,New,Kampong Cham,Silver,73.6/94.3,495-830,220,5.3,GB-T/CCS2,Dealer,20-05-2025,5,125,libertycarz.com,Historical
Xiaomi,Xiaomi SU7,2025,74200,0,New,Phnom Penh,Black,73.6/94.3,495-830,220,5.3,GB-T/CCS2,Authorized Dealer,13-08-2025,8,185,dgmotorscar.com,Historical
Toyota,Toyota bZ4X,2022,52500,43563,Good,Sihanoukville,Black,71.4,500,150,7.1,GB-T/CCS2,Authorized Dealer,11-03-2022,3,45,dgmotorscar.com,Historical
Toyota,Toyota bZ4X,2022,51000,40788,Excellent,Phnom Penh,Grey,71.4,500,150,7.1,GB-T/CCS2,Dealer,23-06-2022,6,155,carmatekh.com,Historical
Toyota,Toyota bZ4X,2022,49800,34485,Good,Phnom Penh,Black,71.4,500,150,7.1,GB-T/CCS2,Authorized Dealer,11-09-2022,9,285,libertycarz.com,Historical
Toyota,Toyota bZ4X,2022,49400,35280,Good,Preah Vihear,Blue,71.4,500,150,7.1,GB-T/CCS2,Authorized Dealer,11-12-2022,12,357,bydkh.com,Historical
Toyota,Toyota bZ4X,2023,48800,27347,Excellent,Phnom Penh,Pearl White,71.4,500,150,7.1,GB-T/CCS2,Private,07-01-2023,1,102,carmatekh.com,Historical
Toyota,Toyota bZ4X,2023,48200,26975,Like New,Battambang,Silver,71.4,500,150,7.1,GB-T/CCS2,Authorized Dealer,24-05-2023,5,175,dgmotorscar.com,Historical
Toyota,Toyota bZ4X,2023,47800,25564,Like New,Phnom Penh,Black,71.4,500,150,7.1,GB-T/CCS2,Dealer,23-08-2023,8,255,libertycarz.com,Historical
Toyota,Toyota bZ4X,2023,47500,19171,Excellent,Phnom Penh,Black,71.4,500,150,7.1,GB-T/CCS2,Private,09-11-2023,11,295,mykhmercar.com,Historical
Toyota,Toyota bZ4X,2024,46500,14926,Like New,Sihanoukville,White,71.4,500,150,7.1,GB-T/CCS2,Authorized Dealer,20-01-2024,1,195,carmatekh.com,Historical
Toyota,Toyota bZ4X,2024,45800,15372,Like New,Phnom Penh,Pearl White,71.4,500,150,7.1,GB-T/CCS2,Private,28-04-2024,4,285,bydkh.com,Historical
Toyota,Toyota bZ4X,2024,45200,11154,New,Sihanoukville,Black,71.4,500,150,7.1,GB-T/CCS2,Private,26-07-2024,7,355,dgmotorscar.com,Historical
Toyota,Toyota bZ4X,2024,44900,8832,New,Phnom Penh,White,71.4,500,150,7.1,GB-T/CCS2,Authorized Dealer,22-10-2024,10,370,libertycarz.com,Historical
Toyota,Toyota bZ4X,2025,45000,4425,New,Siem Reap,Grey,71.4,500,150,7.1,GB-T/CCS2,Authorized Dealer,21-01-2025,1,265,carmatekh.com,Historical
Toyota,Toyota bZ4X,2025,44800,1185,New,Preah Vihear,Black,71.4,500,150,7.1,GB-T/CCS2,Dealer,01-05-2025,5,345,libertycarz.com,Historical
Toyota,Toyota bZ4X,2025,44500,0,New,Phnom Penh,Blue,71.4,500,150,7.1,GB-T/CCS2,Private,18-09-2025,9,393,dgmotorscar.com,Historical
Toyota,Toyota bZ5,2025,36800,5760,New,Phnom Penh,Black,71.2,630,180,6.8,GB-T/CCS2,Private,25-01-2025,1,45,dgmotorscar.com,Historical
Toyota,Toyota bZ5,2025,37500,2202,New,Phnom Penh,White,71.2,630,180,6.8,GB-T/CCS2,Authorized Dealer,04-04-2025,4,75,carmatekh.com,Historical
Toyota,Toyota bZ5,2025,38200,0,New,Kep,White,71.2,630,180,6.8,GB-T/CCS2,Private,27-07-2025,7,105,dgmotorscar.com,Historical
BMW,BMW iX1,2022,65000,33136,Good,Phnom Penh,Silver,64.7,417,150,8.6,GB-T/CCS2,Private,07-04-2022,4,38,dgmotorscar.com,Historical
BMW,BMW iX1,2022,63500,35598,Good,Phnom Penh,Black,64.7,417,150,8.6,GB-T/CCS2,Authorized Dealer,23-08-2022,8,95,carmatekh.com,Historical
BMW,BMW iX1,2022,61600,28890,Excellent,Phnom Penh,Red,64.7,417,150,8.6,GB-T/CCS2,Dealer,04-12-2022,12,155,libertycarz.com,Historical
BMW,BMW iX1,2023,60500,27300,Like New,Battambang,White,64.7,417,150,8.6,GB-T/CCS2,Dealer,24-02-2023,2,125,carmatekh.com,Historical
BMW,BMW iX1,2023,59800,26600,Like New,Siem Reap,Black,64.7,417,150,8.6,GB-T/CCS2,Authorized Dealer,14-05-2023,5,195,dgmotorscar.com,Historical
BMW,BMW iX1,2023,59400,20196,Excellent,Siem Reap,White,64.7,417,150,8.6,GB-T/CCS2,Authorized Dealer,22-08-2023,8,241,libertycarz.com,Historical
BMW,BMW iX1,2023,59000,19038,Like New,Kampong Cham,Green,64.7,417,150,8.6,GB-T/CCS2,Private,15-11-2023,11,275,mykhmercar.com,Historical
BMW,BMW iX1,2024,57500,17323,Like New,Phnom Penh,White,64.7,417,150,8.6,GB-T/CCS2,Private,09-01-2024,1,285,carmatekh.com,Historical
BMW,BMW iX1,2024,56200,11648,New,Sihanoukville,Silver,64.7,417,150,8.6,GB-T/CCS2,Authorized Dealer,12-04-2024,4,365,bydkh.com,Historical
BMW,BMW iX1,2024,55200,9900,Like New,Phnom Penh,Grey,64.7,417,150,8.6,GB-T/CCS2,Private,16-07-2024,7,425,dgmotorscar.com,Historical
BMW,BMW iX1,2024,54500,9016,Like New,Siem Reap,Grey,64.7,417,150,8.6,GB-T/CCS2,Dealer,19-10-2024,10,484,libertycarz.com,Historical
BMW,BMW iX1,2025,55000,3912,New,Sihanoukville,Grey,64.7,417,150,8.6,GB-T/CCS2,Private,27-02-2025,2,107,carmatekh.com,Historical
BMW,BMW iX1,2025,54800,0,New,Koh Kong,Silver,64.7,417,150,8.6,GB-T/CCS2,Dealer,22-06-2025,6,155,libertycarz.com,Historical
BMW,BMW iX1,2025,54500,0,New,Phnom Penh,Black,64.7,417,150,8.6,GB-T/CCS2,Authorized Dealer,06-10-2025,10,195,dgmotorscar.com,Historical
Mercedes,Mercedes EQB,2021,78500,55440,Good,Phnom Penh,Black,66.5,419,168,8.0,GB-T/CCS2,Private,05-06-2021,6,25,dgmotorscar.com,Historical
Mercedes,Mercedes EQB,2021,75200,44820,Fair,Phnom Penh,Grey,66.5,419,168,8.0,GB-T/CCS2,Private,23-09-2021,9,105,carmatekh.com,Historical
Mercedes,Mercedes EQB,2021,72800,37296,Good,Phnom Penh,White,66.5,419,168,8.0,GB-T/CCS2,Authorized Dealer,11-12-2021,12,237,libertycarz.com,Historical
Mercedes,Mercedes EQB,2022,71200,44680,Excellent,Kampot,Cosmos Black,66.5,419,168,8.0,GB-T/CCS2,Dealer,16-02-2022,2,145,carmatekh.com,Historical
Mercedes,Mercedes EQB,2022,70500,33263,Good,Preah Vihear,Silver,66.5,419,168,8.0,GB-T/CCS2,Authorized Dealer,16-05-2022,5,225,bydkh.com,Historical
Mercedes,Mercedes EQB,2022,69800,39100,Good,Phnom Penh,Red,66.5,419,168,8.0,GB-T/CCS2,Dealer,16-08-2022,8,295,dgmotorscar.com,Historical
Mercedes,Mercedes EQB,2022,69200,26102,Excellent,Sihanoukville,White,66.5,419,168,8.0,GB-T/CCS2,Authorized Dealer,02-11-2022,11,320,libertycarz.com,Historical
Mercedes,Mercedes EQB,2023,67500,26535,Excellent,Phnom Penh,Silver,66.5,419,168,8.0,GB-T/CCS2,Authorized Dealer,24-01-2023,1,59,carmatekh.com,Historical
Mercedes,Mercedes EQB,2023,66500,28106,Like New,Siem Reap,Black,66.5,419,168,8.0,GB-T/CCS2,Authorized Dealer,18-04-2023,4,125,dgmotorscar.com,Historical
Mercedes,Mercedes EQB,2023,65800,24771,Like New,Kampong Cham,Black,66.5,419,168,8.0,GB-T/CCS2,Authorized Dealer,07-07-2023,7,185,libertycarz.com,Historical
Mercedes,Mercedes EQB,2023,65500,17040,Like New,Phnom Penh,Orange,66.5,419,168,8.0,GB-T/CCS2,Authorized Dealer,15-10-2023,10,225,mykhmercar.com,Historical
Mercedes,Mercedes EQB,2024,64500,16626,New,Phnom Penh,Orange,66.5,419,168,8.0,GB-T/CCS2,Dealer,25-01-2024,1,195,carmatekh.com,Historical
Mercedes,Mercedes EQB,2024,63500,12698,Like New,Kampot,Grey,66.5,419,168,8.0,GB-T/CCS2,Dealer,14-04-2024,4,265,bydkh.com,Historical
Mercedes,Mercedes EQB,2024,62800,12265,New,Sihanoukville,Red,66.5,419,168,8.0,GB-T/CCS2,Dealer,26-07-2024,7,307,dgmotorscar.com,Historical
Mercedes,Mercedes EQB,2024,62000,8728,Like New,Phnom Penh,Silver,66.5,419,168,8.0,GB-T/CCS2,Authorized Dealer,06-10-2024,10,345,libertycarz.com,Historical
Mercedes,Mercedes EQB,2025,65000,4640,New,Phnom Penh,Black,66.5,419,168,8.0,GB-T/CCS2,Private,28-02-2025,2,62,carmatekh.com,Historical
Mercedes,Mercedes EQB,2025,64500,1147,New,Phnom Penh,Blue,66.5,419,168,8.0,GB-T/CCS2,Dealer,14-05-2025,5,95,libertycarz.com,Historical
Mercedes,Mercedes EQB,2025,64200,0,New,Kampot,White,66.5,419,168,8.0,GB-T/CCS2,Dealer,28-08-2025,8,135,dgmotorscar.com,Historical
XPeng,XPeng G6,2023,49800,25029,Like New,Battambang,Red,66/87.5,435-570,190,6.2,GB-T/CCS2,Private,25-03-2023,3,45,carmatekh.com,Historical
XPeng,XPeng G6,2023,48200,24024,Excellent,Phnom Penh,Grey,66/87.5,435-570,190,6.2,GB-T/CCS2,Authorized Dealer,21-06-2023,6,109,dgmotorscar.com,Historical
XPeng,XPeng G6,2023,47500,20832,Excellent,Phnom Penh,Blue,66/87.5,435-570,190,6.2,GB-T/CCS2,Dealer,25-09-2023,9,195,libertycarz.com,Historical
XPeng,XPeng G6,2023,46900,18108,Excellent,Battambang,Green,66/87.5,435-570,190,6.2,GB-T/CCS2,Authorized Dealer,15-12-2023,12,255,bydkh.com,Historical
XPeng,XPeng G6,2024,46200,16439,New,Kampot,Red,66/87.5,435-570,190,6.2,GB-T/CCS2,Private,03-01-2024,1,185,carmatekh.com,Historical
XPeng,XPeng G6,2024,45500,14476,Like New,Kampot,Blue,66/87.5,435-570,190,6.2,GB-T/CCS2,Dealer,13-04-2024,4,295,bydkh.com,Historical
XPeng,XPeng G6,2024,44800,11209,New,Phnom Penh,Black,66/87.5,435-570,190,6.2,GB-T/CCS2,Authorized Dealer,10-07-2024,7,375,dgmotorscar.com,Historical
XPeng,XPeng G6,2024,44300,8640,New,Siem Reap,Silver,66/87.5,435-570,190,6.2,GB-T/CCS2,Private,11-10-2024,10,402,libertycarz.com,Historical
XPeng,XPeng G6,2025,45000,5950,New,Phnom Penh,Grey,66/87.5,435-570,190,6.2,GB-T/CCS2,Authorized Dealer,27-01-2025,1,145,carmatekh.com,Historical
XPeng,XPeng G6,2025,44800,1616,New,Kep,White,66/87.5,435-570,190,6.2,GB-T/CCS2,Dealer,15-04-2025,4,225,libertycarz.com,Historical
XPeng,XPeng G6,2025,44500,0,New,Phnom Penh,Grey,66/87.5,435-570,190,6.2,GB-T/CCS2,Private,05-07-2025,7,283,dgmotorscar.com,Historical
Deepal,Deepal L07,2024,48500,14310,New,Kampot,Green,31.6,200 PHEV,160,7.3,GB-T/CCS2,Private,03-03-2024,3,25,carmatekh.com,Historical
Deepal,Deepal L07,2024,47200,11808,Like New,Phnom Penh,Grey,31.6,200 PHEV,160,7.3,GB-T/CCS2,Dealer,21-06-2024,6,55,dgmotorscar.com,Historical
Deepal,Deepal L07,2024,45800,7434,Like New,Siem Reap,Blue,31.6,200 PHEV,160,7.3,GB-T/CCS2,Dealer,25-09-2024,9,95,libertycarz.com,Historical
Deepal,Deepal L07,2024,44900,6114,New,Battambang,White,31.6,200 PHEV,160,7.3,GB-T/CCS2,Dealer,16-12-2024,12,135,mykhmercar.com,Historical
Deepal,Deepal L07,2025,44900,3468,New,Phnom Penh,Black,31.6,200 PHEV,160,7.3,GB-T/CCS2,Private,01-02-2025,2,105,carmatekh.com,Historical
Deepal,Deepal L07,2025,44500,975,New,Kratie,Black,31.6,200 PHEV,160,7.3,GB-T/CCS2,Authorized Dealer,05-05-2025,5,145,libertycarz.com,Historical
Deepal,Deepal L07,2025,44200,0,New,Phnom Penh,White,31.6,200 PHEV,160,7.3,GB-T/CCS2,Dealer,26-08-2025,8,185,dgmotorscar.com,Historical
Deepal,Deepal S07,2024,54500,12780,Like New,Phnom Penh,Black,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Dealer,13-03-2024,3,20,carmatekh.com,Historical
Deepal,Deepal S07,2024,53200,13536,New,Phnom Penh,Silver,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Private,20-06-2024,6,45,dgmotorscar.com,Historical
Deepal,Deepal S07,2024,51800,7956,Like New,Phnom Penh,White,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Dealer,24-09-2024,9,75,libertycarz.com,Historical
Deepal,Deepal S07,2024,49900,6060,Like New,Kampot,White,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Dealer,04-12-2024,12,110,mykhmercar.com,Historical
Deepal,Deepal S07,2025,49900,4740,New,Siem Reap,Black,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Authorized Dealer,14-02-2025,2,85,carmatekh.com,Historical
Deepal,Deepal S07,2025,49500,871,New,Phnom Penh,White,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Private,18-05-2025,5,115,libertycarz.com,Historical
Deepal,Deepal S07,2025,49200,0,New,Sihanoukville,Grey,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Private,28-08-2025,8,145,dgmotorscar.com,Historical
AION,AION ES,2024,32500,14310,New,Phnom Penh,Silver,55.6,410,150,7.5,GB-T/CCS2,Authorized Dealer,24-03-2024,3,35,carmatekh.com,Historical
AION,AION ES,2024,31200,11412,New,Sihanoukville,Blue,55.6,410,150,7.5,GB-T/CCS2,Authorized Dealer,08-06-2024,6,75,dgmotorscar.com,Historical
AION,AION ES,2024,30000,8973,New,Phnom Penh,Grey,55.6,410,150,7.5,GB-T/CCS2,Private,03-09-2024,9,125,libertycarz.com,Historical
AION,AION ES,2024,28888,4836,Like New,Kep,White,55.6,410,150,7.5,GB-T/CCS2,Private,28-12-2024,12,175,mykhmercar.com,Historical
AION,AION ES,2025,28888,4060,New,Phnom Penh,White,55.6,410,150,7.5,GB-T/CCS2,Dealer,16-02-2025,2,155,carmatekh.com,Historical
AION,AION ES,2025,28500,808,New,Phnom Penh,White,55.6,410,150,7.5,GB-T/CCS2,Authorized Dealer,02-05-2025,5,205,libertycarz.com,Historical
AION,AION ES,2025,28200,0,New,Siem Reap,Silver,55.6,410,150,7.5,GB-T/CCS2,Authorized Dealer,14-08-2025,8,255,dgmotorscar.com,Historical
AION,AION V,2024,42000,17385,Like New,Phnom Penh,Silver,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,20-03-2024,3,25,carmatekh.com,Historical
AION,AION V,2024,40500,11304,New,Phnom Penh,Silver,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,07-06-2024,6,55,dgmotorscar.com,Historical
AION,AION V,2024,39200,9666,Like New,Phnom Penh,Grey,68.8/80,480-610,165,7.1,GB-T/CCS2,Private,27-09-2024,9,95,libertycarz.com,Historical
AION,AION V,2024,38500,6888,New,Phnom Penh,Black,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,28-12-2024,12,125,mykhmercar.com,Historical
AION,AION V,2025,36888,3316,New,Phnom Penh,Black,68.8/80,480-610,165,7.1,GB-T/CCS2,Private,15-02-2025,2,105,carmatekh.com,Historical
AION,AION V,2025,37500,1111,New,Phnom Penh,Blue,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,24-05-2025,5,145,libertycarz.com,Historical
AION,AION V,2025,38000,0,New,Phnom Penh,White,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,01-08-2025,8,185,dgmotorscar.com,Historical
AION,AION Y Plus,2024,35500,14756,Like New,Phnom Penh,Blue,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Authorized Dealer,24-04-2024,4,20,carmatekh.com,Historical
AION,AION Y Plus,2024,34200,9735,Like New,Phnom Penh,Blue,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Private,09-07-2024,7,45,dgmotorscar.com,Historical
AION,AION Y Plus,2024,33200,6880,New,Phnom Penh,Black,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Dealer,17-10-2024,10,75,libertycarz.com,Historical
AION,AION Y Plus,2025,31888,4670,New,Phnom Penh,Silver,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Authorized Dealer,02-01-2025,1,95,carmatekh.com,Historical
AION,AION Y Plus,2025,32200,2180,New,Phnom Penh,Black,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Private,04-04-2025,4,125,libertycarz.com,Historical
AION,AION Y Plus,2025,32500,0,New,Phnom Penh,Silver,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Dealer,02-07-2025,7,155,dgmotorscar.com,Historical
Arcfox,Arcfox Koala S,2024,28500,12950,New,Phnom Penh,Black,42.8,301,120,8.5,GB-T/CCS2,Dealer,05-04-2024,4,15,dgmotorscar.com,Historical
Arcfox,Arcfox Koala S,2024,27500,8998,Like New,Phnom Penh,White,42.8,301,120,8.5,GB-T/CCS2,Authorized Dealer,24-07-2024,7,35,carmatekh.com,Historical
Arcfox,Arcfox Koala S,2024,26500,7504,New,Siem Reap,White,42.8,301,120,8.5,GB-T/CCS2,Dealer,22-10-2024,10,55,libertycarz.com,Historical
Arcfox,Arcfox Koala S,2024,25800,5346,New,Sihanoukville,Orange,42.8,301,120,8.5,GB-T/CCS2,Dealer,13-12-2024,12,75,dgmotorscar.com,Historical
Arcfox,Arcfox Koala S,2025,25800,4152,New,Sihanoukville,Black,42.8,301,120,8.5,GB-T/CCS2,Private,03-02-2025,2,65,dgmotorscar.com,Historical
Arcfox,Arcfox Koala S,2025,25500,1033,New,Phnom Penh,Black,42.8,301,120,8.5,GB-T/CCS2,Authorized Dealer,26-05-2025,5,95,carmatekh.com,Historical
Arcfox,Arcfox Koala S,2025,25200,0,New,Phnom Penh,Silver,42.8,301,120,8.5,GB-T/CCS2,Dealer,16-08-2025,8,125,libertycarz.com,Historical
Leapmotor,Leapmotor T03,2022,15500,43475,Excellent,Phnom Penh,Pearl White,41.3,403,80,,GB-T/CCS2,Dealer,01-05-2022,5,25,dgmotorscar.com,Historical
Leapmotor,Leapmotor T03,2022,15000,36618,Good,Siem Reap,Grey,41.3,403,80,,GB-T/CCS2,Authorized Dealer,01-08-2022,8,55,carmatekh.com,Historical
Leapmotor,Leapmotor T03,2022,14500,24800,Good,Sihanoukville,Blue,41.3,403,80,,GB-T/CCS2,Dealer,04-11-2022,11,85,libertycarz.com,Historical
Leapmotor,Leapmotor T03,2023,14200,29988,Like New,Phnom Penh,Cosmos Black,41.3,403,80,,GB-T/CCS2,Private,05-02-2023,2,115,carmatekh.com,Historical
Leapmotor,Leapmotor T03,2023,13800,23575,Like New,Phnom Penh,White,41.3,403,80,,GB-T/CCS2,Private,28-05-2023,5,155,dgmotorscar.com,Historical
Leapmotor,Leapmotor T03,2023,13500,22242,Excellent,Phnom Penh,Blue,41.3,403,80,,GB-T/CCS2,Dealer,19-08-2023,8,195,libertycarz.com,Historical
Leapmotor,Leapmotor T03,2023,13200,20102,Like New,Siem Reap,Black,41.3,403,80,,GB-T/CCS2,Private,19-11-2023,11,225,mykhmercar.com,Historical
Leapmotor,Leapmotor T03,2024,13000,14127,Like New,Battambang,White,41.3,403,80,,GB-T/CCS2,Authorized Dealer,10-01-2024,1,175,carmatekh.com,Historical
Leapmotor,Leapmotor T03,2024,12800,13454,Like New,Battambang,Blue,41.3,403,80,,GB-T/CCS2,Authorized Dealer,11-04-2024,4,215,dgmotorscar.com,Historical
Leapmotor,Leapmotor T03,2024,12500,10329,New,Phnom Penh,White,41.3,403,80,,GB-T/CCS2,Private,25-07-2024,7,265,libertycarz.com,Historical
Leapmotor,Leapmotor T03,2024,12200,6840,New,Phnom Penh,Black,41.3,403,80,,GB-T/CCS2,Authorized Dealer,11-10-2024,10,305,mykhmercar.com,Historical
Leapmotor,Leapmotor T03,2025,12500,3444,New,Preah Vihear,White,41.3,403,80,,GB-T/CCS2,Authorized Dealer,10-02-2025,2,245,carmatekh.com,Historical
Leapmotor,Leapmotor T03,2025,12200,935,New,Phnom Penh,Red,41.3,403,80,,GB-T/CCS2,Private,10-05-2025,5,285,libertycarz.com,Historical
Leapmotor,Leapmotor T03,2025,12000,0,New,Phnom Penh,Red,41.3,403,80,,GB-T/CCS2,Dealer,05-08-2025,8,325,dgmotorscar.com,Historical
AION,AION ES,2022,21600,46109,Excellent,Sihanoukville,Green,55.6,410,150,7.5,GB-T/CCS2,Private,17-08-2022,8,187,khmer24.com,Historical
AION,AION ES,2024,25700,31531,Good,Kratie,White,55.6,410,150,7.5,GB-T/CCS2,Authorized Dealer,18-08-2024,8,86,khmer24.com,Historical
AION,AION ES,2024,25300,18914,Excellent,Kampot,Grey,55.6,410,150,7.5,GB-T/CCS2,Authorized Dealer,07-11-2024,11,104,khmer24.com,Historical
AION,AION ES,2024,28400,20413,Excellent,Kep,Black,55.6,410,150,7.5,GB-T/CCS2,Dealer,12-03-2024,3,227,khmer24.com,Historical
AION,AION ES,2025,29500,7751,Excellent,Phnom Penh,Blue,55.6,410,150,7.5,GB-T/CCS2,Private,23-06-2025,6,24,khmer24.com,Historical
AION,AION ES,2025,26800,4504,Like New,Sihanoukville,Cosmos Black,55.6,410,150,7.5,GB-T/CCS2,Authorized Dealer,09-03-2025,3,155,khmer24.com,Historical
AION,AION ES,2025,27700,8551,Excellent,Phnom Penh,Black,55.6,410,150,7.5,GB-T/CCS2,Dealer,24-01-2025,1,299,khmer24.com,Historical
AION,AION V,2023,30400,10272,Like New,Sihanoukville,Silver,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,01-02-2023,2,91,khmer24.com,Historical
AION,AION V,2025,34800,12722,Excellent,Kampong Cham,Black,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,09-05-2025,5,329,khmer24.com,Historical
AION,AION V,2025,19999,4014,Like New,Phnom Penh,White,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,17-04-2025,4,293,khmer24.com,Historical
AION,AION V,2025,34800,1905,New,Sihanoukville,White,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,14-03-2025,3,193,khmer24.com,Historical
AION,AION V,2025,36800,6377,Like New,Phnom Penh,Silver,68.8/80,480-610,165,7.1,GB-T/CCS2,Authorized Dealer,18-10-2025,10,163,khmer24.com,Historical
AION,AION V,2025,37400,1279,New,Kep,Red,68.8/80,480-610,165,7.1,GB-T/CCS2,Private,09-12-2025,12,352,khmer24.com,Historical
AION,AION V,2025,35200,8098,Excellent,Kampot,Orange,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,22-07-2025,7,107,khmer24.com,Historical
AION,AION V,2025,35000,1261,New,Phnom Penh,White,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,04-06-2025,6,124,khmer24.com,Historical
AION,AION Y Plus,2022,24600,62196,Good,Phnom Penh,White,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Authorized Dealer,16-04-2022,4,292,khmer24.com,Historical
AION,AION Y Plus,2023,27500,6255,Like New,Phnom Penh,Grey,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Private,10-08-2023,8,165,khmer24.com,Historical
AION,AION Y Plus,2023,27900,26596,Like New,Siem Reap,White,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Authorized Dealer,22-02-2023,2,485,khmer24.com,Historical
AION,AION Y Plus,2024,30000,20435,Excellent,Phnom Penh,Black,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Authorized Dealer,25-12-2024,12,484,khmer24.com,Historical
AION,AION Y Plus,2024,30400,26640,Excellent,Phnom Penh,White,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Dealer,07-02-2024,2,52,khmer24.com,Historical
AION,AION Y Plus,2025,31200,9751,Like New,Phnom Penh,Black,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Authorized Dealer,26-07-2025,7,125,khmer24.com,Historical
AION,AION Y Plus,2025,32400,6426,Like New,Phnom Penh,Grey,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Authorized Dealer,05-08-2025,8,170,khmer24.com,Historical
AITO,AITO M5,2020,31149,64127,Good,Battambang,Silver,40,200 PHEV,200,4.8,GB-T/CCS2,Private,17-04-2020,4,250,khmer24.com,Historical
AITO,AITO M5,2023,41500,29567,Like New,Phnom Penh,Orange,40,200 PHEV,200,4.8,GB-T/CCS2,Private,27-03-2023,3,65,khmer24.com,Historical
AITO,AITO M5,2023,38600,38330,Excellent,Phnom Penh,Silver,40,200 PHEV,200,4.8,GB-T/CCS2,Private,10-10-2023,10,345,khmer24.com,Historical
AITO,AITO M5,2023,40100,40154,Excellent,Battambang,Red,40,200 PHEV,200,4.8,GB-T/CCS2,Private,02-06-2023,6,401,khmer24.com,Historical
AITO,AITO M5,2024,45300,31910,Good,Sihanoukville,Black,40,200 PHEV,200,4.8,GB-T/CCS2,Private,25-05-2024,5,374,khmer24.com,Historical
AITO,AITO M5,2024,45900,22758,Excellent,Phnom Penh,Black,40,200 PHEV,200,4.8,GB-T/CCS2,Dealer,28-02-2024,2,239,khmer24.com,Historical
AITO,AITO M5,2024,39800,6607,Like New,Phnom Penh,Black,40,200 PHEV,200,4.8,GB-T/CCS2,Authorized Dealer,15-01-2024,1,39,khmer24.com,Historical
AITO,AITO M5,2025,49200,3066,New,Phnom Penh,Grey,40,200 PHEV,200,4.8,GB-T/CCS2,Dealer,26-11-2025,11,64,khmer24.com,Historical
AITO,AITO M5,2025,43400,7119,Like New,Phnom Penh,Grey,40,200 PHEV,200,4.8,GB-T/CCS2,Private,27-11-2025,11,453,khmer24.com,Historical
AITO,AITO M7,2020,39200,81587,Fair,Siem Reap,Black,40,200 PHEV,330,4.8,GB-T/CCS2,Dealer,07-06-2020,6,463,khmer24.com,Historical
AITO,AITO M7,2021,40900,35407,Excellent,Phnom Penh,Orange,40,200 PHEV,330,4.8,GB-T/CCS2,Authorized Dealer,27-12-2021,12,347,khmer24.com,Historical
